epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2198.91,0.53529,0.43789,0.96201,0.9347,0.89947,0.90847,0.68478,0.91749,0.46659,0.98385,0.00032309,0.00032309,0.00032309
43,2251.44,0.53501,0.42394,0.96298,0.94215,0.87789,0.88487,0.67471,0.93163,0.47289,0.98634,0.000312214,0.000312214,0.000312214
44,2303.77,0.52335,0.44319,0.96933,0.9448,0.89433,0.9047,0.69098,0.92529,0.47762,0.99115,0.000301338,0.000301338,0.000301338
45,2355.98,0.52266,0.40343,0.95653,0.92123,0.90593,0.90741,0.69229,0.91073,0.47196,0.97456,0.000290462,0.000290462,0.000290462
46,2408.09,0.5238,0.43298,0.96585,0.92508,0.90193,0.90688,0.6847,0.92285,0.47482,0.981,0.000279586,0.000279586,0.000279586
47,2460.22,0.51859,0.41921,0.95899,0.92931,0.87357,0.8896,0.67783,0.9216,0.47342,0.98396,0.000268711,0.000268711,0.000268711
48,2512.36,0.50693,0.40472,0.94743,0.91758,0.87814,0.89755,0.68222,0.92558,0.49511,0.98464,0.000257835,0.000257835,0.000257835
49,2564.45,0.52668,0.40268,0.95384,0.92639,0.87241,0.89527,0.68411,0.92101,0.48698,0.97941,0.000246959,0.000246959,0.000246959
50,2618.72,0.52012,0.41559,0.96562,0.91549,0.87835,0.89754,0.68185,0.93061,0.48268,0.98468,0.000236083,0.000236083,0.000236083
51,2672.72,0.51198,0.39949,0.94995,0.92317,0.84311,0.88638,0.67613,0.93586,0.50243,0.98085,0.000225207,0.000225207,0.000225207
52,2724.82,0.50259,0.40347,0.95086,0.90222,0.89266,0.89961,0.68861,0.90803,0.47532,0.97798,0.000214331,0.000214331,0.000214331
