epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,5483.15,0.43354,0.38615,0.89908,0.82176,0.96069,0.92591,0.8465,0.44445,0.42952,0.83866,0.00094502,0.00094502,0.00094502
15,5875.11,0.41814,0.36504,0.89428,0.8709,0.96128,0.94711,0.87107,0.42958,0.40759,0.82866,0.000907791,0.000907791,0.000907791
16,6267.27,0.42978,0.36754,0.90052,0.86458,0.96446,0.91497,0.8292,0.43647,0.4031,0.83361,0.000870562,0.000870562,0.000870562
17,6659.78,0.43155,0.36985,0.90953,0.86779,0.9628,0.9504,0.87746,0.41614,0.39223,0.82707,0.000833333,0.000833333,0.000833333
18,7050.73,0.41911,0.35796,0.89331,0.87638,0.93,0.9359,0.85598,0.44423,0.41019,0.83787,0.000796103,0.000796103,0.000796103
19,7441.36,0.39641,0.34354,0.89024,0.81248,0.93733,0.89803,0.81935,0.4449,0.43107,0.85217,0.000758874,0.000758874,0.000758874
20,7833.5,0.39888,0.33664,0.89481,0.85355,0.96525,0.94371,0.88479,0.38254,0.36614,0.81468,0.000721645,0.000721645,0.000721645
21,8225.01,0.39586,0.33328,0.89328,0.84554,0.94116,0.92915,0.86965,0.37843,0.37973,0.8186,0.000684416,0.000684416,0.000684416
22,8616.05,0.39492,0.33376,0.88677,0.88276,0.9152,0.9404,0.87861,0.38613,0.37946,0.82056,0.000647187,0.000647187,0.000647187
23,9008.11,0.38529,0.32916,0.88816,0.83409,0.96084,0.92006,0.86212,0.38225,0.38562,0.81819,0.000609957,0.000609957,0.000609957
24,9399.95,0.38301,0.31608,0.89078,0.83619,0.96317,0.92985,0.86572,0.40786,0.37342,0.83063,0.000572728,0.000572728,0.000572728
25,9791.5,0.39426,0.32421,0.89446,0.81838,0.96332,0.87854,0.81837,0.38421,0.37647,0.8173,0.000535499,0.000535499,0.000535499
26,10183.3,0.38514,0.306,0.88725,0.89742,0.94786,0.96138,0.90264,0.36721,0.36484,0.80718,0.00049827,0.00049827,0.00049827
27,10574.7,0.37679,0.30998,0.88116,0.82051,0.96591,0.90623,0.85004,0.37505,0.3695,0.81443,0.000461041,0.000461041,0.000461041
28,10966,0.3676,0.30344,0.87737,0.85782,0.94761,0.93696,0.87794,0.37765,0.35565,0.81296,0.000423811,0.000423811,0.000423811
29,11356.9,0.32882,0.26895,0.83417,0.82367,0.9533,0.91956,0.85118,0.39007,0.37863,0.81594,0.000386582,0.000386582,0.000386582
30,11745.1,0.31942,0.24297,0.82755,0.82279,0.94627,0.92461,0.86823,0.37703,0.39683,0.81431,0.000349353,0.000349353,0.000349353
31,12133.3,0.32998,0.24455,0.8313,0.8359,0.95581,0.94263,0.87318,0.39774,0.37247,0.81297,0.000312124,0.000312124,0.000312124
32,12523.2,0.31405,0.24125,0.82673,0.84093,0.94741,0.9275,0.86728,0.37411,0.36195,0.80993,0.000274894,0.000274894,0.000274894
33,12912.3,0.30982,0.22698,0.81916,0.84885,0.94808,0.94107,0.88905,0.35263,0.34465,0.80664,0.000237665,0.000237665,0.000237665
34,13303.3,0.30632,0.22807,0.82711,0.81625,0.96846,0.91576,0.86019,0.35654,0.3491,0.80945,0.000200436,0.000200436,0.000200436
35,13692.7,0.30155,0.2205,0.82559,0.82118,0.94691,0.91257,0.86035,0.35408,0.34845,0.80853,0.000163207,0.000163207,0.000163207
36,14082.4,0.29279,0.21502,0.82022,0.81951,0.96054,0.91782,0.8664,0.34915,0.33796,0.80781,0.000125978,0.000125978,0.000125978
