epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,31830.8,0.40012,0.30159,0.8938,0.87546,0.97897,0.95234,0.9007,0.35885,0.35544,0.80554,0.000703961,0.000703961,0.000703961
43,32605.3,0.38876,0.29481,0.89333,0.87828,0.9841,0.94361,0.87986,0.38138,0.3729,0.80557,0.000686277,0.000686277,0.000686277
44,33393.6,0.38342,0.29237,0.89002,0.86386,0.97702,0.94534,0.88064,0.39891,0.35492,0.80991,0.000668593,0.000668593,0.000668593
45,34169.4,0.3719,0.28758,0.88522,0.85211,0.98444,0.91392,0.85525,0.38307,0.35045,0.80651,0.000650909,0.000650909,0.000650909
46,34945.1,0.38173,0.28905,0.88598,0.84889,0.97483,0.94432,0.87973,0.38477,0.36011,0.81194,0.000633226,0.000633226,0.000633226
47,35717.6,0.36814,0.28658,0.8801,0.89963,0.98796,0.94997,0.88731,0.36973,0.35106,0.80522,0.000615542,0.000615542,0.000615542
48,36492.7,0.38132,0.2831,0.88203,0.86591,0.97249,0.94326,0.8805,0.38802,0.34497,0.81127,0.000597858,0.000597858,0.000597858
49,37275.1,0.37679,0.27853,0.89128,0.86126,0.98432,0.94724,0.89129,0.3802,0.35161,0.80774,0.000580174,0.000580174,0.000580174
50,38063.3,0.37456,0.28241,0.88364,0.85328,0.98709,0.9421,0.88556,0.36598,0.35367,0.80692,0.00056249,0.00056249,0.00056249
51,38844.6,0.36936,0.28163,0.88259,0.86455,0.98458,0.94958,0.88848,0.37762,0.34754,0.80789,0.000544806,0.000544806,0.000544806
52,39622.8,0.37092,0.27816,0.88829,0.88297,0.98355,0.94542,0.89185,0.35943,0.34035,0.80462,0.000527122,0.000527122,0.000527122
53,40400.3,0.38114,0.27706,0.88514,0.85581,0.98169,0.9283,0.8614,0.40438,0.36359,0.81401,0.000509438,0.000509438,0.000509438
54,41179.4,0.34768,0.26119,0.87957,0.85904,0.98007,0.93466,0.87418,0.37147,0.34679,0.80894,0.000491755,0.000491755,0.000491755
55,41956.8,0.36052,0.25983,0.88512,0.8567,0.97639,0.92536,0.86415,0.38485,0.36083,0.81293,0.000474071,0.000474071,0.000474071
56,42731.4,0.35679,0.26468,0.88222,0.87669,0.97433,0.9497,0.8953,0.36749,0.35696,0.80884,0.000456387,0.000456387,0.000456387
57,43506.7,0.3576,0.26821,0.88908,0.88029,0.97973,0.93808,0.87855,0.37179,0.34609,0.81062,0.000438703,0.000438703,0.000438703
58,44280.7,0.35013,0.2635,0.88223,0.85493,0.96742,0.93345,0.87129,0.37048,0.34377,0.81084,0.000421019,0.000421019,0.000421019
59,45061.4,0.36012,0.2593,0.88508,0.89743,0.97819,0.94654,0.89207,0.37244,0.34502,0.81047,0.000403335,0.000403335,0.000403335
60,45834.6,0.35412,0.26661,0.88388,0.89204,0.97978,0.94032,0.88914,0.3454,0.32725,0.80332,0.000385651,0.000385651,0.000385651
61,46606.8,0.34366,0.2528,0.87595,0.85769,0.98169,0.93255,0.88071,0.35544,0.33882,0.80515,0.000367967,0.000367967,0.000367967
62,47384.2,0.35789,0.26299,0.87377,0.86108,0.98315,0.94815,0.89348,0.36147,0.34146,0.80541,0.000350284,0.000350284,0.000350284
